group,stimulus,FP1,FP2,F7,F8,AF1,AF2,FZ,F4,F3,FC6,FC5,FC2,FC1,T8,T7,CZ,C3,C4,CP5,CP6,CP1,CP2,P3,P4,PZ,P8,P7,PO2,PO1,O2,O1,X,AF7,AF8,F5,F6,FT7,FT8,FPZ,FC4,FC3,C6,C5,F2,F1,TP8,TP7,AFZ,CP3,CP4,P5,P6,C1,C2,PO7,PO8,FCZ,POZ,OZ,P2,P1,CPZ,nd,Y
c,1,-4.87,-6.758,-4.97,-4.5,-2.6,-1.433,-1.618,0.3916,-2.291,0.5425,-5.02,1.671,-1.879,-3.025,-5.633,-0.2957,-2.846,1.542,-3.143,1.129,0.6206,2.008,-1.193,2.803,1.656,-1.286,-4.863,0.09985,-0.9253,-4.152,-5.18,-7.77,-4.97,-4.5,-3.818,-0.8853,-5.633,-3.025,-5.457,1.542,-2.846,0.55,-3.379,0.402,-2.104,-1.286,-4.863,-1.618,-1.193,2.803,-2.912,-0.2878,-0.829,0.81,-5.176,-6.348,-0.2957,-0.388,-4.855,2.293,0.7144,1.656,-5.21,-7.074
c,1,-3.541,-1.26,-2.594,-1.405,-3.459,-4.2,-4.42,-3.273,-2.316,0.2212,0.813,-3.24,-1.625,-1.443,0.5215,-3.025,-0.643,-1.895,-1.182,-3.027,2.055,0.6675,0.993,-2.035,1.938,-4.727,-1.125,-2.506,-1.21,-5.156,-4.39,-2.55,-2.594,-1.405,0.4712,-1.361,0.5215,-1.443,-2.53,-1.895,-0.643,-1.939,-0.2632,-4.29,-3.193,-4.727,-1.125,-4.42,0.993,-2.035,-0.6987,-3.63,0.7534,-1.108,-1.774,-5.13,-3.025,-1.678,-4.664,-0.2106,1.093,1.938,-4.38,-1.626
c,1,-6.6,-4.863,-7.88,-7.008,-2.746,-1.008,-0.9985,2.162,-1.357,1.047,-2.88,2.88,1.466,-3.39,-6.016,1.974,-0.29,2.867,-7.137,-2.848,-2.293,-2.752,-4.42,-1.99,-3.045,-5.914,-10.805,-8.76,-8.26,-12.86,-13.45,-13.266,-7.88,-7.008,-4.086,0.552,-6.016,-3.39,-6.14,2.867,-0.29,-3.174,-5.04,2.426,-0.0452,-5.914,-10.805,-0.9985,-4.42,-1.99,-9.11,-5.418,0.3489,0.1475,-12.27,-11.43,1.974,-9.055,-12.83,-5.26,-6.094,-3.045,-13.4,-11.445
c,1,-22.56,-25.12,-17.83,-25.22,-14.63,-16.78,-14.945,-12.73,-7.754,-9.81,-7.49,-5.46,-3.062,-16.78,-11.125,-4.72,-2.227,-6.742,-4.203,-3.473,0.879,0.8687,-0.591,-0.434,0.969,-8.38,-7.06,-2.977,-3.178,-10.96,-10.57,-30.77,-17.83,-25.22,-10.47,-16.11,-11.125,-16.78,-24.08,-6.742,-2.227,-7.402,-5.33,-10.5,-7.805,-8.38,-7.06,-14.945,-0.591,-0.434,-4.035,-3.61,0.01778,-1.092,-8.37,-9.85,-4.72,-2.912,-10.47,0.378,-0.515,0.969,-10.836,-19.62
c,1,-11.016,-10.3,-8.99,-14.76,-3.816,-5.582,-3.129,-4.176,0.2812,-8.84,-3.932,1.613,2.094,-16.03,-8.62,3.059,0.451,-2.988,-7.383,-12.54,-3.068,-5.105,-4.504,-7.703,-3.46,-16.9,-10.65,-17.44,-15.69,-23.47,-22.25,-21.75,-8.99,-14.76,-2.55,-8.164,-8.62,-16.03,-11.52,-2.988,0.451,-9.23,-5.9,-1.64,0.2284,-16.9,-10.65,-3.129,-4.504,-7.703,-11.414,-16.55,-0.6973,-1.375,-19.61,-23.9,3.059,-16.98,-22.45,-11.29,-9.33,-3.46,-22.27,-19.28
c,1,0.1416,-4.965,0.6294,-6.844,0.3325,-3.559,-0.4192,-3.635,3.2,-6.086,1.359,-0.001568,1.765,-9.68,0.05878,0.346,3.36,-2.627,3.332,-6.47,1.242,-1.598,2.4,-3.213,0.5615,-9.26,0.86,-5.082,-1.807,-8.92,-6.98,-2.965,0.6294,-6.844,1.482,-6.83,0.05878,-9.68,-1.856,-2.627,3.36,-4.43,1.951,-1.861,1.309,-9.26,0.86,-0.4192,2.4,-3.213,0.4365,-7.938,1.167,-0.8193,-6.35,-11.625,0.346,-3.488,-7.86,-2.723,0.35,0.5615,-7.043,-5.52
c,1,-10.734,-9.945,-8.75,-6.598,-5.67,-3.06,-3.46,3.412,-1.006,3.395,-3.15,4.355,1.486,-0.6665,-4.84,1.177,1.08,4.527,-2.404,-0.6196,-0.6626,0.1024,-1.226,1.064,-1.102,-2.37,-4.61,-8.95,-8.41,-12.8,-13.18,-13.11,-8.75,-6.598,-2.32,1.145,-4.84,-0.6665,-10.016,4.527,1.08,0.9077,-2.094,1.634,-0.308,-2.37,-4.61,-3.46,-1.226,1.064,-6.03,-5.016,0.571,2.098,-12.22,-11.97,1.177,-8.77,-12.586,-3.457,-4.16,-1.102,-13.195,-11.07
c,1,-17.89,-23.17,-12.65,-23.58,-13.29,-16.12,-13.516,-15.33,-7.45,-14.766,-6.523,-4.938,-3.086,-20.25,-11.07,-2.889,-3.12,-10.36,-5.586,-9.6,-1.005,-3.336,-2.707,-5.465,-1.842,-15.52,-10.195,-7.066,-5.336,-9.1,-8.336,-26.9,-12.65,-23.58,-8.68,-18.7,-11.07,-20.25,-20.19,-10.36,-3.12,-11.734,-6.17,-11.875,-8.13,-15.52,-10.195,-13.516,-2.707,-5.465,-6.31,-8.8,-0.3037,-2.42,-6.766,-9.41,-2.889,-5.55,-8.805,-4.45,-3.416,-1.842,-8.336,-21.67
c,1,27.48,23.64,24.05,20.6,13.836,12.44,13.234,11.37,7.56,2.55,0.2213,7.53,4.51,1.766,-1.708,8.2,3.277,4.99,-7.72,-7.023,-4.547,-6.53,-5.965,-6.664,-6.055,-7.65,-9.48,-11.18,-9.99,-14.35,-12.37,54.88,24.05,20.6,8.46,7.453,-1.708,1.766,24.72,4.99,3.277,-2.867,-3.535,10.445,9.11,-7.65,-9.48,13.234,-5.965,-6.664,-6.395,-9.55,-1.148,0.4934,-11.45,-14.82,8.2,-12.05,-13.02,-8.97,-8.445,-6.055,-11.586,-6.188
c,1,-13.23,-12.98,-12.13,-15.09,-9.484,-9.07,-8.63,-8.78,-5.32,-5.492,-5.414,-2.46,-2.488,-10.664,-7.94,-3.76,-1.879,-4.234,0.1765,-2.406,3.406,2.113,3.252,1.312,3.225,-6.758,-4.812,-4.33,-2.217,-9.23,-8.88,-21.73,-12.13,-15.09,-6.555,-10.06,-7.94,-10.664,-15.016,-4.234,-1.879,-1.646,-2.02,-6.81,-5.64,-6.758,-4.812,-8.63,3.252,1.312,-2.145,-4.547,1.594,-0.3152,-7.55,-11.02,-3.76,-3.164,-8.97,0.04507,2.018,3.225,-8.93,-13.69
c,1,-6.484,-7.777,-4.2,-10.61,-3.91,-6.12,-4.43,-7.434,-0.6104,-7.844,-0.9434,-3.09,0.4944,-9.15,-3.146,-0.6025,1.399,-6.168,-2.72,-8.6,-2.04,-2.742,-2.125,-5.293,-2.346,-11.32,-5.137,-7.28,-5.95,-9.96,-9.38,-13.336,-4.2,-10.61,-0.2935,-8.66,-3.146,-9.15,-7.867,-6.168,1.399,-8.66,-1.924,-5.61,-1.644,-11.32,-5.137,-4.43,-2.125,-5.293,-5.316,-8.62,-0.2766,-2.168,-9.055,-10.57,-0.6025,-6.805,-8.65,-4.42,-4.04,-2.346,-9.55,-8.12
c,1,-0.6284,-0.2732,-0.9956,0.555,-0.0853,0.572,-0.1461,2.344,0.1467,1.643,1.664,0.7505,0.1112,1.661,2.43,-0.1766,0.8047,1.8,1.304,2.45,2.113,1.495,1.736,1.094,1.828,2.396,2.273,4.3,4.656,4.598,4.863,3.352,-0.9956,0.555,0.0479,2.307,2.43,1.661,0.03122,1.8,0.8047,0.7983,1.244,1.504,0.7437,2.396,2.273,-0.1461,1.736,1.094,3.69,4.258,0.7925,-0.07825,5.24,5.14,-0.1766,3.764,3.314,3.17,3.34,1.828,4.79,4.547
c,1,-9.52,-4.504,-10.47,0.8105,-3.156,-1.638,-3.035,0.0998,-3.086,2.312,-5.066,0.265,-2.273,1.661,-3.793,-0.2218,-3.432,0.7134,-1.914,-0.3464,-0.4878,-0.1164,-1.938,-0.1892,0.2263,-0.743,-4.14,-1.556,-2.576,-4.664,-5.18,-15.31,-10.47,0.8105,-6.715,1.673,-3.793,1.661,-6.062,0.7134,-3.432,1.312,-2.271,-0.8784,-2.455,-0.743,-4.14,-3.035,-1.938,-0.1892,-2.281,-1.426,-1.149,0.09674,-5.273,-5.42,-0.2218,-2.021,-4.28,0.2917,-0.8228,0.2263,-5.14,-8.78
c,1,6.06,1.202,8.484,1.606,7.6,7.82,7.758,8.33,8.664,3.633,7.62,4.43,6.434,2.88,6.582,5.8,8.12,4.734,1.542,-4.043,-2.88,-5.92,-0.3857,-5.758,-5.742,-1.515,2.629,-7.26,-3.402,-3.133,-0.4375,3.975,8.484,1.606,11.08,6.605,6.582,2.88,6.773,4.734,8.12,-0.4485,4.37,8.805,8.59,-1.515,2.629,7.758,-0.3857,-5.758,0.3906,-4.848,1.367,-1.347,1.5625,-2.785,5.8,-5.96,-2.352,-7.406,-4.086,-5.742,-0.4336,9.54
c,1,2.504,1.994,2.451,-1.597,5.55,1.957,3.906,0.7715,2.916,-1.086,0.781,0.6045,1.335,-1.442,-1.209,3.658,4.78,-0.9707,-0.6826,-1.337,-1.186,-1.726,-1.03,-1.3,-1.489,-0.9023,-2.445,-1.582,-0.643,-4.38,-2.55,6.168,2.451,-1.597,1.479,-1.789,-1.209,-1.442,-1.306,-0.9707,4.78,-2.982,-2.238,2.924,5.477,-0.9023,-2.445,3.906,-1.03,-1.3,-1.267,-0.1301,-0.728,-1.676,-1.247,-2.64,3.658,-2.15,-3.457,-0.0159,-1.299,-1.489,-2.512,1.386
c,1,0.4412,0.0754,4.074,-1.497,-1.286,1.12,2.377,0.5854,2.17,-1.519,0.9297,1.951,2.041,-3.887,-1.173,3.496,0.6406,8.914,-1.525,-4.61,-0.6865,-1.348,0.1832,-3.254,-1.138,-7.83,-3.162,-5.73,-4.625,-4.78,-6.63,1.459,4.074,-1.497,1.735,1.945,-1.173,-3.887,-2.27,8.914,0.6406,-4.918,0.988,2.377,2.848,-7.83,-3.162,2.377,0.1832,-3.254,0.83,-7.05,0.415,0.02013,-3.715,-12.81,3.496,-3.81,-7.938,-3.39,-1.099,-1.138,-6.734,3.838
c,1,-16.61,-18.72,-20.67,-15.414,-17.89,-10.22,-13.06,-7.95,-8.61,-4.11,-5.832,-4.84,-6.508,-5.605,-2.268,-6.54,-6.832,-1.705,-0.709,-3.188,1.9,1.478,-1.622,-1.826,2.2,-4.91,-0.1948,0.904,-2.041,0.2778,-1.534,-18.45,-20.67,-15.414,-11.86,-9.9,-2.268,-5.605,-20.77,-1.705,-6.832,-2.67,-3.824,-8.734,-11.84,-4.91,-0.1948,-13.06,-1.622,-1.826,-0.7437,-2.504,-2.43,-0.843,-2.316,-1.818,-6.54,-1.411,0.3335,-0.9976,-3.293,2.2,-1.526,-3.223
c,1,-11.67,-9.9,-7.688,-9.234,-4.742,-6.473,-6.062,-4.387,-4.6,-7.445,-1.966,-1.393,1.737,-8.65,-5.688,-2.617,-0.703,2.273,0.4856,-5.258,5.484,4.23,2.86,-0.4106,5.91,-8.19,-3.893,0.635,-0.1375,-11.18,-0.1283,-13.75,-7.688,-9.234,-3.152,-6.48,-5.688,-8.65,-8.07,2.273,-0.703,-4.098,-3.418,-4.35,-2.17,-8.19,-3.893,-6.062,2.86,-0.4106,0.736,-3.723,2.736,1.417,-0.1503,-7.746,-2.617,1.56,-2.744,3.467,3.13,5.91,-0.2045,-11.24
c,1,14.73,15.53,14.25,12.85,2.105,5.133,5.27,1.743,1.198,2.463,1.703,-1.986,-5.332,2.145,9.46,-5.96,1.156,1.199,2.762,1.48,1.323,2.455,1.869,2.639,2.246,0.0598,3.11,3.25,4.508,0.1986,7.867,16.48,14.25,12.85,5.344,6.023,9.46,2.145,11.81,1.199,1.156,0.5034,1.64,1.224,-2.043,0.0598,3.11,5.27,1.869,2.639,5.434,1.886,-0.792,1.059,8.72,0.5625,-5.96,4.156,4.184,4.777,2.38,2.246,7.82,7.17
c,1,-7.53,-5.453,-5.59,-8.14,-2.193,-6.457,-6.266,-8.2,-7.45,-7.586,-10.65,-6.71,-5.21,-6.97,-80.8,-2.244,-5.438,-5.086,-9.94,-7.312,-4.617,-3.508,-8.14,-4.914,-2.346,-8.18,-12.72,-6.7,-9.195,-10.55,-8.03,-5.934,-5.59,-8.14,-8.586,-6.52,-80.8,-6.97,-7.906,-5.086,-5.438,-7.637,-11.59,-6.168,-7.32,-8.18,-12.72,-6.266,-8.14,-4.914,-10.4,-8.47,-4.32,-2.484,-9.484,-10.86,-2.244,-8.19,-8.555,-2.926,-5.19,-2.346,-7.19,-20.78
c,1,-2.719,-3.64,-2.22,-3.473,4.086,-4.094,-3.523,-5.742,-2.0,-1.45,-1.026,-1.743,3.258,-1.911,-2.98,2.297,0.4878,1.351,0.9897,-3.676,0.3303,-0.4355,-0.5234,-2.516,-0.192,-1.563,3.162,-0.631,-5.47,-0.1521,-3.822,0.07245,-2.22,-3.473,-1.136,-6.73,-2.98,-1.911,-2.605,1.351,0.4878,-1.038,0.676,-2.947,-2.82,-1.563,3.162,-3.523,-0.5234,-2.516,-0.4644,-5.543,0.513,-0.5107,-0.7573,-4.87,2.297,-0.438,1.266,-3.477,-1.445,-0.192,-3.863,0.149
c,1,1.901,0.557,3.613,0.3704,6.32,4.35,4.4,6.855,2.56,0.523,3.203,5.24,4.746,2.22,0.0345,5.59,2.39,5.676,1.902,-1.178,-1.485,-2.377,0.3896,-3.309,-2.52,-5.63,4.637,-10.836,-8.83,-14.3,-10.46,-1.705,3.613,0.3704,4.008,0.589,0.0345,2.22,2.404,5.676,2.39,1.575,4.242,5.586,5.617,-5.63,4.637,4.4,0.3896,-3.309,1.543,-9.945,1.913,0.3916,-6.36,-15.73,5.59,-8.9,-12.99,-5.504,-7.6,-2.52,-10.48,1.73
c,1,0.4082,0.8335,-2.938,0.8833,-0.319,-0.631,-1.807,0.915,-4.277,1.124,-5.07,0.64,0.2593,0.0874,-11.52,0.715,-3.371,5.66,-6.418,0.408,-0.3215,2.21,-3.738,1.386,1.2705,-2.582,-9.35,3.148,0.608,0.2072,1.53,0.657,-2.938,0.8833,-4.535,3.88,-11.52,0.0874,0.708,5.66,-3.371,0.03326,-6.81,1.075,-2.953,-2.582,-9.35,-1.807,-3.738,1.386,-3.873,-1.116,-1.682,1.824,-3.656,-0.6113,0.715,3.22,1.349,4.754,2.424,1.2705,1.406,-6.17
c,1,-1.013,1.302,-1.729,2.168,2.402,-0.9795,-1.452,-1.186,0.2074,1.872,-1.6,-1.945,4.41,1.925,-2.496,-1.561,-0.11255,5.207,0.5396,2.91,0.9897,0.809,0.9717,2.678,0.433,3.928,-1.449,1.488,0.4407,3.666,-1.119,-0.297,-1.729,2.168,-2.252,3.287,-2.496,1.925,1.801,5.207,-0.11255,3.598,-0.3008,-1.063,-0.714,3.928,-1.449,-1.452,0.9717,2.678,0.2952,3.523,-0.6543,0.1052,-1.44,3.172,-1.561,-1.79,-1.142,0.626,0.7715,0.433,-1.23,-3.213
c,1,-20.56,-21.77,-19.22,-16.64,-15.516,-14.79,-13.73,-12.03,-11.55,-5.55,-7.215,-7.367,-4.742,-4.21,-5.926,-6.523,-5.363,-7.73,1.011,1.748,1.792,2.764,1.334,3.799,2.793,1.763,0.8716,1.573,1.572,-3.107,1.805,-24.8,-19.22,-16.64,-12.97,-11.16,-5.926,-4.21,-20.28,-7.73,-5.363,-1.868,-1.815,-13.56,-12.19,1.763,0.8716,-13.73,1.334,3.799,4.965,0.0325,-2.854,-0.5312,4.215,0.5107,-6.523,3.145,-0.4436,5.113,5.605,2.793,1.785,-7.652
c,1,-11.12,-10.6,-7.586,-11.47,-26.22,-7.906,-6.656,-5.945,-7.582,-7.992,-8.266,-3.55,-4.227,-9.24,-18.89,-1.969,-5.254,-2.777,-7.3,-5.86,-2.934,-1.023,-3.99,-1.162,-0.1855,-4.36,-7.688,-3.438,-4.29,-8.89,-1.515,-10.55,-7.586,-11.47,-8.5,-8.98,-18.89,-9.24,-9.7,-2.777,-5.254,-5.574,-6.094,-5.535,-2.297,-4.36,-7.688,-6.656,-3.99,-1.162,-5.48,-3.828,-2.463,0.46,-10.16,-3.168,-1.969,-4.887,-8.06,1.898,-4.09,-0.1855,-0.5625,-8.52
c,1,8.83,6.51,4.54,4.805,3.545,2.998,2.781,1.003,0.5874,2.955,2.201,-0.1626,0.592,3.725,2.21,-1.162,-2.154,1.739,0.7847,3.605,-1.426,-0.4377,-0.5693,3.434,-1.224,5.293,3.754,2.625,-1.163,4.81,1.46,8.25,4.54,4.805,3.613,1.797,2.21,3.725,6.906,1.739,-2.154,3.486,1.952,0.676,0.6777,5.293,3.754,2.781,-0.5693,3.434,2.176,5.9,-2.018,0.5083,4.312,5.125,-1.162,0.9644,3.6,0.4124,-3.271,-1.224,1.627,6.93
c,1,-5.8,-5.73,-7.246,-5.645,-4.83,-3.71,-4.97,-1.037,-3.375,-0.514,-4.457,-0.2678,3.664,0.387,-8.734,-0.009735,-1.181,-0.926,4.668,6.492,2.78,2.66,3.67,4.21,2.66,8.8,4.41,6.742,10.08,6.99,17.39,-7.832,-7.246,-5.645,-5.7,-3.102,-8.734,0.387,-8.53,-0.926,-1.181,3.406,2.627,-2.959,-3.154,8.8,4.41,-4.97,3.67,4.21,8.2,10.836,1.016,0.4768,14.58,12.45,-0.009735,7.902,8.336,6.184,6.234,2.66,17.36,-3.271
c,1,-17.06,-16.94,-14.21,-16.8,-21.7,-16.61,-13.8,-17.88,-17.48,-14.32,-16.47,-17.31,-13.66,-16.58,-18.23,-16.28,-15.164,-17.27,-20.78,-19.34,-19.38,-20.62,-19.2,-16.97,-16.94,-17.34,-17.75,-18.98,-18.58,-20.0,-17.33,-18.4,-14.21,-16.8,-15.125,-16.86,-18.23,-16.58,-12.27,-17.27,-15.164,-15.67,-17.17,-14.42,-15.92,-17.34,-17.75,-13.8,-19.2,-16.97,-19.64,-16.78,-15.91,-15.555,-17.6,-15.6,-16.28,-18.77,-26.64,-17.7,-19.56,-16.94,-15.75,-11.484
c,1,-12.1,-15.43,-12.02,-14.41,-11.12,-11.37,-10.805,-8.586,-8.31,-6.992,-7.477,-4.277,-8.055,-7.117,-9.3,-6.094,-5.457,-3.94,-7.293,-0.2418,-3.012,0.02477,-5.59,0.3047,-0.823,-1.532,-6.3,-1.959,1.603,-2.338,-1.918,-15.195,-12.02,-14.41,-9.5,-12.55,-9.3,-7.117,-16.12,-3.94,-5.457,-1.997,-5.73,-8.86,-9.17,-1.532,-6.3,-10.805,-5.59,0.3047,-1.8125,1.348,-3.291,-0.5107,-3.793,2.627,-6.094,-0.2998,-5.63,2.184,-2.021,-0.823,-2.057,-12.16
c,1,-4.906,-4.55,-2.197,-6.58,5.086,-2.32,-2.994,-3.951,-1.949,-6.777,-1.637,-2.232,-1.377,-7.496,0.505,-2.098,-1.681,1.899,-3.018,-5.65,-2.404,-2.008,-2.707,-3.303,-2.625,-8.016,-3.867,-6.547,-7.027,-7.805,-5.363,-5.496,-2.197,-6.58,-2.643,-4.746,0.505,-7.496,-5.91,1.899,-1.681,-5.55,-1.406,-1.958,-0.6353,-8.016,-3.867,-2.994,-2.707,-3.303,-1.363,-6.734,-2.453,-2.15,-5.2,-10.18,-2.098,-4.69,-9.04,-4.266,-4.008,-2.625,-5.22,-2.78
c,1,1.13,-4.15,1.159,-7.082,-8.6,-3.79,-4.48,-4.324,0.844,-6.914,3.033,-3.201,-5.902,-8.02,7.19,-2.617,1.246,-11.91,9.29,-1.309,3.45,-0.2966,6.613,-0.627,1.249,-0.8296,9.7,2.127,6.094,-0.3467,5.766,-3.482,1.159,-7.082,2.38,-7.504,7.19,-8.02,-3.584,-11.91,1.246,-1.761,2.725,-4.117,-4.117,-0.8296,9.7,-4.48,6.613,-0.627,9.0,1.833,0.817,-2.477,9.72,2.227,-2.617,2.898,3.852,0.0997,4.47,1.249,5.887,10.71
c,1,0.2183,16.4,-6.477,12.81,1.386,4.043,5.9,-8.24,-5.55,5.094,-3.473,-4.844,-5.305,5.18,-21.8,-1.619,-1.6455,2.525,1.11,7.1,0.1012,3.34,1.011,3.941,1.711,8.42,-0.4443,8.414,9.24,5.6,2.428,-43.6,-6.477,12.81,-3.783,4.594,-21.8,5.18,-3.445,2.525,-1.6455,4.445,-1.393,0.3853,-4.836,8.42,-0.4443,5.9,1.011,3.941,1.472,10.1,-1.486,2.934,2.371,11.984,-1.619,6.688,5.91,9.54,4.91,1.711,2.676,-3.377
c,1,7.094,5.035,8.64,3.494,8.66,4.41,4.777,4.016,3.75,-0.1985,1.872,0.2837,0.4233,-2.305,-2.62,4.117,-1.938,11.195,-3.738,-4.402,-2.695,-1.528,-1.364,-2.611,-2.154,-7.996,-2.633,-5.914,-6.727,-0.6543,-5.766,4.043,8.64,3.494,3.326,1.802,-2.62,-2.305,9.875,11.195,-1.938,-5.76,-0.8936,3.262,4.836,-7.996,-2.633,4.777,-1.364,-2.611,-1.973,-9.266,-0.4854,0.5547,-4.504,-7.355,4.117,-5.066,-6.246,-3.045,-1.285,-2.154,-5.844,8.06
c,1,-0.3013,-1.366,-0.764,-1.238,-1.302,-0.69,-0.802,-1.429,-2.861,0.562,-2.861,0.6616,-2.479,-0.601,2.002,2.807,-1.603,-0.4324,-0.9175,-0.682,0.0796,0.04074,-0.956,-0.2083,-0.1758,-1.232,-1.72,-1.328,-1.034,-2.459,-1.763,1.955,-0.764,-1.238,-1.604,0.04767,2.002,-0.601,-1.725,-0.4324,-1.603,0.583,-0.2805,-0.721,4.74,-1.232,-1.72,-0.802,-0.956,-0.2083,-2.791,-0.9956,0.3726,0.0427,-3.752,-1.513,2.807,-2.533,-2.68,-1.0,-0.0766,-0.1758,-1.806,-2.295
c,1,-2.428,-0.4626,-1.465,-0.4258,-6.105,-3.73,-4.63,0.49,-3.24,-0.04123,-1.135,-1.813,-6.043,-1.69,10.32,-2.361,-1.51,5.02,-1.758,-0.77,-1.155,-1.65,-0.87,1.559,-1.997,-3.174,-4.6,-6.18,-3.586,-8.26,-6.855,3.643,-1.465,-0.4258,-2.09,2.316,10.32,-1.69,1.87,5.02,-1.51,0.8096,-2.559,-3.852,-4.125,-3.174,-4.6,-4.63,-0.87,1.559,-1.644,-4.91,-3.139,-1.632,-6.613,-6.88,-2.361,-4.84,-9.67,-5.496,-2.121,-1.997,-7.188,-1.539
c,1,-10.88,-8.13,-10.75,-5.703,-3.164,-6.344,-7.62,-3.422,-5.984,-4.57,-7.004,-3.383,-8.05,-5.434,-4.336,-4.676,-6.305,0.03558,-4.184,-2.02,-0.1279,1.926,-2.701,-0.3315,0.4736,-5.242,-7.273,-0.0931,-1.373,-3.041,-1.009,-12.74,-10.75,-5.703,-7.848,-4.504,-4.336,-5.434,-9.87,0.03558,-6.305,-2.545,-5.934,-4.746,-9.016,-5.242,-7.273,-7.62,-2.701,-0.3315,-3.207,-3.438,-4.26,-0.5444,-5.598,-6.336,-4.676,0.0976,-3.445,0.2009,2.885,0.4736,-0.9526,-12.25
c,1,-6.57,-0.7676,-9.92,-15.37,-5.348,-5.203,-5.117,-4.156,-2.37,-7.746,-4.207,-0.3372,0.652,-10.87,-7.094,1.186,-1.484,-4.156,-5.13,-10.72,-2.71,-3.484,-4.156,-6.9,-2.186,-15.18,-7.594,-12.43,-11.875,-17.14,-16.33,-8.84,-9.92,-15.37,-4.543,-10.164,-7.094,-10.87,-2.428,-4.156,-1.484,-9.164,-4.996,-1.914,-2.143,-15.18,-7.594,-5.117,-4.156,-6.9,-7.637,-13.49,-0.766,-1.064,-13.53,-20.16,1.186,-11.305,-16.83,-7.41,-6.125,-2.186,-16.5,-16.23
c,1,-17.11,-17.06,-15.24,-14.234,-7.695,-9.68,-8.016,-7.875,-5.535,-9.18,-6.926,-2.777,-2.117,-11.29,-10.38,0.2002,-4.17,-7.03,-9.21,-11.65,-3.318,-4.15,-6.69,-8.305,-2.049,-14.59,-12.44,-11.94,-14.59,-15.63,-16.81,-23.8,-15.24,-14.234,-4.3,-10.42,-10.38,-11.29,-15.12,-7.03,-4.17,-10.26,-8.836,-6.26,-4.516,-14.59,-12.44,-8.016,-6.69,-8.305,-10.15,-13.77,-1.947,-1.286,-15.63,-17.44,0.2002,-11.02,-14.38,-7.656,-7.465,-2.049,-16.83,-14.98
c,1,-16.1,-18.23,-14.414,-21.42,-12.69,-13.99,-12.83,-12.67,-7.63,-10.48,-5.918,-4.977,-3.756,-11.32,-5.758,-3.797,-3.691,-7.36,-5.133,-8.0,-0.4822,-1.096,-2.143,-3.633,0.2322,-12.516,-6.477,-10.625,-12.086,-15.17,-15.15,-20.33,-14.414,-21.42,-16.08,-20.19,-5.758,-11.32,-13.66,-7.36,-3.691,-7.54,-4.715,-10.164,-8.555,-12.516,-6.477,-12.83,-2.143,-3.633,-7.164,-11.625,-0.758,-0.1195,-12.76,-17.2,-3.797,-9.2,-14.98,-5.613,-4.766,0.2322,-15.164,-8.85
c,1,-1.61,-1.182,3.36,10.17,-4.707,-4.824,-7.17,-2.602,-3.242,2.459,0.2783,-2.178,-1.674,1.322,-2.516,-3.053,-1.201,0.533,2.178,9.75,4.164,4.12,5.06,6.82,3.703,9.4,0.2147,4.363,3.797,1.099,2.465,-1.232,3.36,10.17,-7.766,0.1443,-2.516,1.322,-0.4119,0.533,-1.201,4.934,-0.08246,-5.504,-4.223,9.4,0.2147,-7.17,5.06,6.82,5.707,8.63,1.157,0.928,4.754,4.668,-3.053,3.465,1.154,6.227,6.473,3.703,2.355,-0.747
c,1,-6.504,-4.73,-4.363,-10.86,-8.24,-9.88,-9.9,-9.13,-9.516,-9.66,-10.09,-8.68,-9.586,-10.016,-9.984,-8.08,-8.984,-8.734,-11.266,-10.63,-6.355,-7.914,-7.434,-7.88,-5.33,-11.82,-12.125,-9.76,-8.664,-13.26,-16.55,-4.84,-4.363,-10.86,6.242,-3.785,-9.984,-10.016,0.6987,-8.734,-8.984,-9.43,-10.195,-8.945,-10.69,-11.82,-12.125,-9.9,-7.434,-7.88,-10.55,-9.164,-6.324,-6.28,-14.5,-13.164,-8.08,-9.76,-12.984,-6.72,-8.2,-5.33,-15.46,-11.2
c,1,-28.06,-15.305,-29.06,-30.5,-21.8,-21.05,-18.84,-14.05,-16.47,-21.06,-19.55,-7.453,-8.164,-26.42,-24.45,-6.86,-12.42,-9.984,-13.336,-16.33,0.11237,2.709,-6.035,-7.3,6.145,-25.64,-17.67,-7.176,-5.12,-17.72,-15.92,-35.16,-29.06,-30.5,-21.45,-21.9,-24.45,-26.42,-18.19,-9.984,-12.42,-19.5,-16.33,-12.984,-13.734,-25.64,-17.67,-18.84,-6.035,-7.3,-12.8,-15.55,-3.52,-1.502,-18.19,-23.58,-6.86,-4.363,-15.59,1.309,-0.9526,6.145,-16.33,-33.62
c,1,-30.89,-28.69,-28.08,-29.23,-19.34,-19.56,-17.14,-13.13,-13.055,-15.65,-16.42,-4.71,-4.824,-20.03,-19.86,-5.742,-9.0,-11.125,-15.21,-16.14,-4.35,-2.867,-10.12,-9.75,-0.6035,-23.17,-21.39,-16.4,-17.52,-24.1,-26.23,-38.3,-28.08,-29.23,-12.51,-21.72,-19.86,-20.03,-22.73,-11.125,-9.0,-14.89,-15.67,-11.97,-10.49,-23.17,-21.39,-17.14,-10.12,-9.75,-16.55,-20.03,-3.41,-1.059,-24.2,-28.45,-5.742,-14.984,-23.2,-9.06,-9.6,-0.6035,-26.25,-24.98
