group,stimulus,FP1,FP2,F7,F8,AF1,AF2,FZ,F4,F3,FC6,FC5,FC2,FC1,T8,T7,CZ,C3,C4,CP5,CP6,CP1,CP2,P3,P4,PZ,P8,P7,PO2,PO1,O2,O1,X,AF7,AF8,F5,F6,FT7,FT8,FPZ,FC4,FC3,C6,C5,F2,F1,TP8,TP7,AFZ,CP3,CP4,P5,P6,C1,C2,PO7,PO8,FCZ,POZ,OZ,P2,P1,CPZ,nd,Y
a,0,10.43,7.977,11.97,3.012,7.54,5.996,5.793,1.312,6.242,0.745,8.55,-1.047,2.127,3.67,12.164,-0.62,6.223,-1.143,7.695,-1.0205,2.656,-0.8213,5.613,-2.416,0.2423,1.864,9.25,-1.216,1.583,-0.10297,1.892,15.66,11.97,3.012,8.9,1.513,12.164,3.67,8.91,-1.143,6.223,0.5234,9.0,1.584,5.223,1.864,9.25,5.793,5.613,-2.416,3.953,-1.993,1.695,-1.309,3.014,-2.234,-0.62,-0.2666,2.047,-1.086,2.152,0.2423,12.42,12.95
a,0,7.42,2.74,13.64,-5.62,2.584,2.281,2.332,1.138,0.6567,0.85,2.992,-0.8213,-1.184,0.5703,5.535,-1.54,0.0865,-0.3508,-0.04315,-0.496,1.17,1.762,0.4424,1.512,2.496,-1.095,-0.7905,2.025,5.082,0.0992,1.242,15.12,13.64,-5.62,5.16,0.558,5.535,0.5703,6.57,-0.3508,0.0865,1.288,0.2893,0.9595,0.02289,-1.095,-0.7905,2.332,0.4424,1.512,3.277,1.994,0.152,-0.4553,1.322,-2.898,-1.54,4.03,0.512,3.037,4.406,2.496,23.16,24.19
a,0,8.86,4.88,5.332,3.693,8.234,7.797,7.844,5.81,6.027,-2.834,0.4824,3.752,3.854,-6.63,-0.6553,4.69,2.521,2.479,-3.072,-5.945,-2.748,-2.877,-2.984,-4.25,-2.438,-7.89,-5.355,-10.42,-9.84,-11.96,-13.82,16.78,5.332,3.693,2.227,1.38,-0.6553,-6.63,9.65,2.479,2.521,-4.156,-1.607,7.79,6.74,-7.89,-5.355,7.844,-2.984,-4.25,-8.22,-9.22,0.4543,0.2886,-12.484,-12.73,4.69,-9.02,-11.89,-6.793,-6.812,-2.438,-5.113,-5.37
a,0,4.4,7.066,1.82,12.266,-1.112,3.9,2.729,2.72,1.868,-0.2964,2.777,0.8633,0.9585,3.027,5.008,-1.448,1.413,1.404,4.13,1.332,-0.7007,1.726,-0.679,0.943,1.494,3.871,4.836,4.68,5.91,5.26,8.7,16.9,1.82,12.266,2.691,1.989,5.008,3.027,7.355,1.404,1.413,0.3657,-3.283,1.509,3.28,3.871,4.836,2.729,-0.679,0.943,6.027,4.65,1.885,1.135,6.977,4.016,-1.448,8.07,6.387,3.865,-2.34,1.494,11.195,11.555
a,0,-1.877,0.7207,-0.8394,9.04,-8.18,-0.0767,1.267,8.94,0.5557,-0.1034,1.158,2.889,0.8457,5.773,1.41,0.11255,0.02945,2.387,1.495,0.755,2.072,0.971,0.7734,0.2225,0.414,0.1622,1.047,0.556,-2.723,-2.7,-6.035,-10.09,-0.8394,9.04,0.4243,4.74,1.41,5.773,-2.102,2.387,0.02945,4.64,-0.403,2.137,0.0695,0.1622,1.047,1.267,0.7734,0.2225,0.8647,-2.742,-1.851,0.2053,-4.77,-7.66,0.11255,-1.257,7.836,-0.3247,1.156,0.414,-4.42,-4.68
a,0,-0.903,-0.991,-0.7812,5.703,-0.871,-0.7305,-0.2576,5.516,0.3333,-0.2261,-1.139,-4.297,0.567,-3.215,-4.65,0.464,-0.515,-4.035,-5.215,-6.984,0.8735,-2.238,3.18,-4.21,-0.5166,-9.36,-6.49,-10.63,-6.406,-7.938,-7.438,-4.816,-0.7812,5.703,1.114,0.1812,-4.65,-3.215,2.469,-4.035,-0.515,-4.855,4.234,-0.62,-0.7617,-9.36,-6.49,-0.2576,3.18,-4.21,-4.766,-11.43,-0.06537,-2.242,-10.414,-10.17,0.464,-3.246,2.086,-1.329,-1.516,-0.5166,-7.305,-7.652
a,0,-4.19,-4.727,-6.832,-5.996,-6.21,-2.113,-2.27,3.34,-3.686,0.767,-2.023,1.233,-1.68,-5.402,-4.043,-0.776,-1.433,-0.5996,-3.682,-3.176,0.775,-0.7495,-4.81,-1.028,-1.64,-5.457,0.8364,-3.982,-6.19,-7.066,-7.715,-4.305,-6.832,-5.996,-4.4,-2.639,-4.043,-5.402,-6.734,-0.5996,-1.433,-1.924,-16.14,-1.36,-3.922,-5.457,0.8364,-2.27,-4.81,-1.028,-7.22,-1.881,-2.447,-1.841,-9.484,-8.51,-0.776,-8.72,-12.22,-2.998,-7.9,-1.64,-5.617,-5.816
a,0,-1.303,-0.5073,-2.133,-3.93,4.734,0.5386,-0.697,-7.23,-1.348,-6.137,-1.414,0.598,-0.876,0.4666,-1.206,0.03458,-0.0831,0.6475,-1.383,-2.451,-1.364,-0.496,-5.31,0.3267,-0.951,-2.299,-2.83,-2.555,-4.57,-7.465,-7.254,-4.293,-2.133,-3.93,-2.205,0.3855,-1.206,0.4666,-1.637,0.6475,-0.0831,0.4272,-15.64,0.628,-1.938,-2.299,-2.83,-0.697,-5.31,0.3267,-4.766,-10.555,-0.893,-0.007366,-4.254,-5.168,0.03458,-4.754,-8.914,-1.684,-3.07,-0.951,1.688,1.801
a,0,4.82,7.02,3.635,2.795,9.67,2.654,3.197,5.31,2.709,0.3867,3.262,1.035,0.5493,5.402,4.39,2.023,1.7705,2.041,1.345,1.229,0.572,-0.1907,0.609,0.7397,-1.247,-0.1858,2.502,-3.916,-1.481,1.035,-1.728,10.64,3.635,2.795,2.535,3.14,4.39,5.402,8.09,2.041,1.7705,2.076,2.146,1.106,4.11,-0.1858,2.502,3.197,0.609,0.7397,0.5464,-3.012,0.02869,0.2935,-0.9985,-3.693,2.023,-3.916,-6.77,-2.035,-0.873,-1.247,10.44,11.13
a,0,7.336,7.53,6.83,3.004,5.61,8.59,5.242,1.152,5.266,2.19,5.457,3.125,1.741,5.176,7.297,2.57,2.852,1.668,3.805,2.52,1.447,-0.4927,3.078,0.869,-0.2834,4.18,4.074,3.834,-0.722,4.918,4.227,7.527,6.83,3.004,3.756,3.607,7.297,5.176,7.547,1.668,2.852,2.672,13.9,2.191,7.047,4.18,4.074,5.242,3.078,0.869,2.281,-3.105,1.977,0.003613,3.467,6.965,2.57,-0.4048,12.49,1.958,0.6646,-0.2834,11.836,12.26
a,0,0.1625,0.8896,-1.629,-1.417,6.965,1.595,0.395,0.2703,-0.981,0.754,0.664,-2.703,0.2627,5.52,3.193,1.859,-0.781,-0.401,2.473,0.2937,1.763,1.373,3.076,0.596,0.8535,1.975,3.303,4.83,-0.577,-6.613,2.018,-2.234,-1.629,-1.417,-0.02225,3.898,3.193,5.52,-1.97,-0.401,-0.781,2.27,5.184,-0.538,-3.568,1.975,3.303,0.395,3.076,0.596,1.07,3.61,-2.225,0.4075,1.799,-5.8,1.859,2.139,-1.123,-0.4487,5.277,0.8535,2.465,2.377
a,0,4.258,3.643,2.713,3.729,-4.92,1.445,2.408,-1.952,2.908,-4.992,3.195,-1.53,1.279,5.027,7.73,-1.293,1.951,-1.098,2.562,-0.819,-1.463,-0.448,-0.3843,-0.2043,-0.4229,2.396,5.348,-1.953,5.68,-0.4165,6.09,7.98,2.713,3.729,2.264,1.741,7.73,5.027,4.92,-1.098,1.951,-0.9487,3.393,0.07074,-1.619,2.396,5.348,2.408,-0.3843,-0.2043,4.28,-5.848,-0.4348,-0.598,4.734,-5.105,-1.293,3.861,-24.86,0.4185,1.396,-0.4229,13.0,13.57
a,0,3.062,3.625,3.05,4.53,-1.701,1.874,2.514,-1.319,2.486,0.9316,3.121,-1.352,0.4822,3.94,2.936,1.318,2.088,1.556,0.8643,0.2832,0.3945,-0.765,-3.344,-0.344,-1.77,2.398,-0.8047,-4.027,-2.28,-8.46,-5.49,-0.2786,3.05,4.53,4.19,2.334,2.936,3.94,1.848,1.556,2.088,3.09,4.805,1.04,1.833,2.398,-0.8047,2.514,-3.344,-0.344,-1.522,-0.06537,2.246,-0.5176,-5.2,-0.602,1.318,-3.447,-14.38,-2.47,-5.207,-1.77,4.176,4.582
a,0,3.363,3.758,3.986,1.99,-3.863,3.828,3.717,3.08,4.105,-3.236,5.77,1.419,2.258,2.555,7.87,1.023,4.12,-1.101,5.086,1.205,0.9126,0.9004,2.928,2.402,0.7407,3.191,6.703,2.182,1.29,-4.566,-0.1748,5.707,3.986,1.99,5.46,2.072,7.87,2.555,3.123,-1.101,4.12,1.904,4.637,2.361,4.473,3.191,6.703,3.717,2.928,2.402,5.01,8.65,1.994,-1.257,3.402,2.645,1.023,3.44,28.11,1.007,6.246,0.7407,9.68,10.02
a,0,3.133,2.656,3.535,0.1792,3.127,2.488,1.286,1.762,0.972,7.24,3.316,4.01,0.10535,4.484,4.535,-0.708,1.83,-1.012,5.742,1.83,1.76,0.5234,5.26,0.667,1.416,4.434,5.793,4.28,5.94,8.36,9.3,0.979,3.535,0.1792,1.973,1.752,4.535,4.484,2.59,-1.012,1.83,1.405,8.48,-0.3564,1.889,4.434,5.793,1.286,5.26,0.667,8.14,6.363,1.685,-0.4138,11.1,4.992,-0.708,8.484,2.5,1.263,9.87,1.416,3.334,3.465
a,0,3.273,3.459,1.933,0.3423,7.2,1.212,1.075,1.21,1.802,-1.304,3.475,1.159,0.8647,1.344,4.53,0.4875,2.191,-0.1305,2.9,0.02351,2.586,-1.381,3.482,-2.23,-0.0884,0.9033,4.816,2.824,1.103,0.155,1.416,11.88,1.933,0.3423,2.158,0.2417,4.53,1.344,11.74,-0.1305,2.191,0.758,13.09,0.815,5.273,0.9033,4.816,1.075,3.482,-2.23,0.339,-0.139,-0.5444,0.4368,1.137,-2.963,0.4875,-2.262,10.28,-1.601,-0.01924,-0.0884,8.72,8.94
a,0,4.48,3.865,6.188,0.5986,-1.501,1.803,1.83,-7.203,2.383,1.999,5.61,-1.865,0.8345,4.85,7.38,-0.4426,1.541,-1.073,7.43,5.22,4.516,3.385,4.883,2.879,2.77,5.92,10.55,8.28,11.28,12.086,11.48,16.69,6.188,0.5986,3.355,1.2,7.38,4.85,5.74,-1.073,1.541,0.851,-14.266,-1.183,1.884,5.92,10.55,1.83,4.883,2.879,9.266,8.48,1.157,0.3179,14.45,6.64,-0.4426,10.445,10.94,6.266,16.08,2.77,11.164,11.664
a,0,7.227,6.414,4.344,6.465,0.0521,3.033,3.861,-1.028,4.29,-1.644,6.72,0.5996,2.732,-0.276,8.74,0.4417,5.684,-1.224,6.49,-1.976,3.432,-1.783,3.53,-1.622,-0.1598,-2.283,8.8,-2.23,0.6772,1.787,2.162,20.05,4.344,6.465,6.758,1.028,8.74,-0.276,7.234,-1.224,5.684,-0.9277,3.668,0.2878,2.59,-2.283,8.8,3.861,3.53,-1.622,5.027,-12.44,1.947,-1.291,3.67,-0.764,0.4417,-2.604,0.8584,-1.282,4.99,-0.1598,13.34,13.914
a,0,-5.61,-5.258,-7.527,-5.6,1.684,-6.426,-5.16,-0.8037,-4.383,-7.645,-5.652,-3.895,-1.991,-6.023,-7.668,-1.2705,-3.344,-4.293,-4.65,-5.496,-3.957,-0.9478,-3.361,-1.336,0.4297,-6.215,-6.496,-1.584,-0.529,-4.094,-5.438,-12.07,-7.527,-5.6,-5.77,-5.543,-7.668,-6.023,-13.34,-4.293,-3.344,-5.094,-8.055,-4.953,-2.45,-6.215,-6.496,-5.16,-3.361,-1.336,-2.135,-3.89,-1.909,-2.08,-3.172,-7.082,-1.2705,-3.844,-2.984,-1.061,-0.7563,0.4297,-10.484,-11.16
a,0,10.67,11.77,10.82,7.11,37.6,11.61,9.05,2.564,6.492,-0.1958,4.125,3.914,3.209,5.066,3.102,3.432,3.197,3.695,-1.431,-2.2,-1.236,-3.17,-6.49,-2.96,-2.889,-3.797,-2.336,-6.477,-5.215,-7.98,-7.31,28.44,10.82,7.11,6.027,6.742,3.102,5.066,10.57,3.695,3.197,-1.975,10.695,6.82,4.836,-3.797,-2.336,9.05,-6.49,-2.96,-2.95,-1.519,0.716,-0.04147,-7.535,-7.56,3.432,-5.473,-0.885,-4.754,-0.7354,-2.889,9.98,10.24
a,0,1.539,1.989,-2.496,4.7,-0.712,2.168,-0.1893,4.168,-0.45,2.492,-1.39,-0.608,-0.737,0.356,-0.1813,-2.078,-0.3628,2.35,2.059,3.373,1.436,1.412,1.738,0.927,1.403,2.115,1.54,2.469,0.2494,0.07086,-1.068,16.38,-2.496,4.7,-2.074,1.133,-0.1813,0.356,3.418,2.35,-0.3628,2.238,2.133,1.728,-2.377,2.115,1.54,-0.1893,1.738,0.927,0.9277,0.908,1.247,2.227,2.316,4.85,-2.078,0.3293,-7.605,0.672,1.603,1.403,1.946,1.912
a,0,-14.47,-10.984,-11.55,-10.81,-0.7617,-8.47,-10.125,1.379,-9.695,0.9116,-6.492,-2.484,-4.145,-5.77,-11.445,-4.99,-3.965,-0.921,-2.174,2.732,3.0,2.596,0.787,4.465,1.859,-0.2996,-7.332,1.341,2.215,0.29,-2.6,-11.91,-11.55,-10.81,-8.56,-8.164,-11.445,-5.77,-8.5,-0.921,-3.965,0.1039,2.63,-4.18,-7.55,-0.2996,-7.332,-10.125,0.787,4.465,-0.2487,4.82,-0.0414,2.506,-4.086,2.305,-4.99,-2.414,-3.924,4.504,5.22,1.859,-19.36,-20.14
a,0,5.234,7.016,3.95,-1.496,13.05,0.0509,3.676,-1.389,2.422,0.6235,3.033,1.804,0.364,6.68,3.078,-1.4,0.8916,0.5996,0.102,1.178,2.234,1.301,2.312,1.732,0.8457,1.015,3.0,1.226,2.414,-0.2473,-2.828,13.02,3.95,-1.496,2.373,4.37,3.078,6.68,5.727,0.5996,0.8916,3.068,2.918,1.658,-1.992,1.015,3.0,3.676,2.312,1.732,-2.04,-7.45,-0.1488,1.883,-1.1875,-1.232,-1.4,0.5225,-10.33,1.575,1.639,0.8457,3.035,3.346
a,0,1.516,1.187,-3.291,2.424,-3.969,2.482,0.3948,-1.107,0.1641,0.551,0.9224,0.365,0.579,-1.811,-0.009346,-0.005074,-1.712,-0.7476,-0.3816,-4.188,-1.865,-1.687,3.1,-2.658,-1.469,-7.94,-0.9365,-6.59,-2.62,-3.59,-3.908,9.71,-3.291,2.424,-2.447,-1.468,-0.009346,-1.811,-7.664,-0.7476,-1.712,-4.28,-0.09467,-0.2275,0.6978,-7.94,-0.9365,0.3948,3.1,-2.658,-0.9067,-8.305,0.4553,-0.3877,-5.742,-5.742,-0.005074,-4.12,-8.66,-0.813,-3.238,-1.469,-0.6416,-0.7236
a,0,-9.3,-8.76,-10.945,-9.42,-1.365,-3.896,-6.36,-2.746,-6.35,-7.477,-6.438,-2.973,-2.322,-7.438,-10.42,-2.89,-3.373,-2.71,-5.676,-3.246,0.4233,0.01521,-2.3,-2.668,0.3745,-8.08,-7.438,-1.681,-0.8193,-1.261,-2.363,-23.03,-10.945,-9.42,-7.844,-5.285,-10.42,-7.438,-11.1,-2.71,-3.373,-3.39,-4.83,-5.31,-2.537,-8.08,-7.438,-6.36,-2.3,-2.668,-3.719,-3.195,0.237,-0.2169,-5.004,-10.16,-2.89,-0.1499,5.96,0.77,1.768,0.3745,-19.61,-20.5
a,0,2.111,2.117,-0.628,3.518,11.02,3.6,2.506,-1.988,1.698,0.4138,0.9023,1.67,0.347,1.64,1.862,-0.2152,-0.6997,0.3115,-1.464,-1.661,-7.027,-1.348,-2.588,-1.691,-1.477,-1.643,-1.806,-8.13,-9.31,-13.71,-12.98,3.018,-0.628,3.518,0.1266,3.066,1.862,1.64,-0.7866,0.3115,-0.6997,1.536,1.134,2.545,-0.2476,-1.643,-1.806,2.506,-2.588,-1.691,-4.844,-7.754,-2.828,-0.3608,-10.75,-8.81,-0.2152,-6.316,-10.04,-4.09,-5.656,-1.477,2.666,2.926
a,0,8.125,7.508,7.613,7.66,8.72,8.47,7.965,5.688,8.01,-0.36,5.727,-0.482,5.277,-1.54,6.113,2.748,6.22,1.646,-0.4592,-6.51,-3.229,-4.547,3.945,-5.37,-3.805,-7.004,-1.031,-6.645,-8.2,-15.875,-15.16,8.26,7.613,7.66,8.766,5.004,6.113,-1.54,5.32,1.646,6.22,-2.688,-1.633,6.914,8.45,-7.004,-1.031,7.965,3.945,-5.37,-6.156,-7.418,0.3337,0.3784,-12.13,-13.87,2.748,-11.766,-14.29,-6.04,-4.727,-3.805,8.02,8.164
a,0,-9.58,-9.71,-10.81,-6.94,1.994,-6.4,-7.727,-4.516,-5.8,-4.1,-4.145,-4.848,-1.931,-5.25,-6.9,-4.42,-2.197,-2.479,3.195,0.2206,9.664,2.0,1.902,1.869,1.393,-0.3997,-0.3606,1.411,2.105,-0.575,2.258,-3.36,-10.81,-6.94,-8.23,-8.695,-6.9,-5.25,-7.777,-2.479,-2.197,-0.2942,6.76,-6.973,-7.723,-0.3997,-0.3606,-7.727,1.902,1.869,3.197,-1.293,-0.2473,-0.052,0.99,-1.293,-4.42,3.44,13.336,2.18,1.439,1.393,-6.37,-6.777
a,0,-2.979,-3.205,-2.623,-10.125,-2.27,-0.7393,-1.808,3.912,-2.633,-1.714,-4.504,-1.923,-1.36,-6.496,-7.184,-0.05478,-2.693,-2.857,-3.37,-3.79,-7.56,-0.2766,-1.396,-1.056,-0.5806,-5.75,-3.123,1.493,2.916,1.7705,0.2346,-2.387,-2.623,-10.125,-3.46,-3.88,-7.184,-6.496,-1.669,-2.857,-2.693,-3.365,-9.96,-2.389,-0.1335,-5.75,-3.123,-1.808,-1.396,-1.056,-2.547,4.004,-1.148,0.31,-2.283,0.719,-0.05478,-2.34,2.89,-1.4,2.852,-0.5806,-6.15,-6.336
a,0,0.9985,-0.1893,1.502,-3.223,-11.76,0.981,-0.03354,-3.188,0.763,-3.756,2.842,0.826,0.629,1.105,3.312,-0.0636,0.9355,-0.5635,1.463,-2.084,-0.385,-0.3481,-1.2705,-1.197,0.003819,-0.1956,3.316,-2.908,-1.97,-1.605,1.447,5.785,1.502,-3.223,0.5327,-0.605,3.312,1.105,0.9287,-0.5635,0.9355,-0.585,-0.9,0.06946,-5.582,-0.1956,3.316,-0.03354,-1.2705,-1.197,-0.917,-6.785,2.03,-0.922,-2.895,-5.547,-0.0636,-3.797,-1.436,-1.974,-2.387,0.003819,-1.08,-1.175
a,0,0.703,0.12274,-0.2573,-2.969,-4.438,0.8643,-0.592,-2.18,-2.07,-2.53,-1.767,-2.184,-0.1313,1.211,-2.062,-0.4316,-1.284,0.3567,-2.533,1.407,1.417,1.651,2.504,0.3645,0.4802,0.4963,-1.297,0.9395,-0.1664,-0.711,-3.957,1.688,-0.2573,-2.969,-3.176,0.276,-2.062,1.211,-1.437,0.3567,-1.284,2.582,-4.65,-0.2461,-3.096,0.4963,-1.297,-0.592,2.504,0.3645,-2.68,-1.735,0.1025,0.5034,-3.95,-2.17,-0.4316,1.025,-1.543,1.113,4.637,0.4802,-0.546,-0.6367
a,0,0.2751,0.1461,-12.85,6.344,-18.83,-2.998,-1.681,-6.168,-2.29,0.1351,0.978,-5.637,-1.021,6.23,3.562,-2.766,0.324,-0.1351,3.3,4.633,0.3484,2.217,5.11,3.086,1.87,6.797,1.859,6.395,3.896,11.63,5.17,1.361,-12.85,6.344,-0.947,-0.968,3.562,6.23,1.733,-0.1351,0.324,2.443,-1.676,-2.22,-2.217,6.797,1.859,-1.681,5.11,3.086,4.52,6.94,-2.297,0.6,5.117,11.76,-2.766,-2.645,-0.0771,2.555,6.703,1.87,8.1,8.47
a,0,0.2507,0.5513,2.895,-5.52,10.68,-3.969,0.1685,5.152,1.233,-0.6484,2.143,1.184,0.2067,2.635,1.742,0.0559,-0.004196,0.3086,3.584,-0.56,1.309,-0.8906,3.021,-1.001,-0.539,0.9453,4.586,-2.686,2.383,-2.232,2.775,-2.096,2.895,-5.52,4.008,0.3706,1.742,2.635,0.777,0.3086,-0.004196,0.8022,13.414,0.4946,0.9507,0.9453,4.586,0.1685,3.021,-1.001,3.803,-6.375,1.239,1.546,3.445,-0.712,0.0559,7.69,2.496,-0.3323,4.438,-0.539,0.542,0.4802
a,0,4.73,6.316,3.627,-4.477,0.6587,5.05,5.97,5.758,3.797,1.461,1.825,-0.467,2.715,3.953,-0.6133,2.166,1.731,2.752,-3.57,-4.63,-1.345,-3.922,-4.78,-3.111,-3.188,-4.914,-4.062,-12.15,-17.8,-9.586,-7.01,-5.168,3.627,-4.477,4.055,5.727,-0.6133,3.953,5.266,2.752,1.731,-3.016,-12.98,5.01,5.227,-4.914,-4.062,5.97,-4.78,-3.111,-5.48,-4.895,-0.0681,-0.709,-8.94,-3.592,2.166,-7.72,-19.23,-6.055,-6.457,-3.188,-3.9,-3.951
a,0,-5.72,-6.25,-7.45,-8.11,-9.93,-6.918,-4.12,-6.02,-3.455,-5.285,-3.002,-6.816,-0.769,-9.13,-2.242,-1.531,-0.924,-3.207,-3.736,-5.312,-1.568,-0.623,-3.113,-1.273,-0.542,-3.766,-4.656,-1.4,-0.424,-4.25,-6.586,-7.98,-7.45,-8.11,-3.586,-4.285,-2.242,-9.13,-8.25,-3.207,-0.924,-3.15,-6.758,-3.562,-7.324,-3.766,-4.656,-4.12,-3.113,-1.273,-5.47,-5.77,-3.506,-0.882,-6.566,-7.33,-1.531,-2.666,6.99,-2.447,6.387,-0.542,-5.67,-5.945
a,0,1.829,3.705,-3.756,8.84,11.79,-0.4487,-0.2277,5.223,-2.504,5.723,-2.86,-3.781,-2.072,2.865,0.00143,-1.201,-2.174,0.4243,-3.28,2.129,-0.8984,2.643,-0.8867,2.793,0.94,3.012,-4.945,4.523,-0.6245,1.522,-3.227,4.043,-3.756,8.84,-1.399,1.331,0.00143,2.865,1.648,0.4243,-2.174,3.07,-3.445,0.4194,-0.545,3.012,-4.945,-0.2277,-0.8867,2.793,-5.06,-2.217,-3.242,0.2487,-1.244,0.474,-1.201,2.443,5.715,2.145,-3.023,0.94,5.703,5.633
a,0,1.498,1.771,3.463,-7.76,-3.305,1.787,1.205,1.383,-0.2281,5.305,1.658,1.863,-0.1628,0.742,0.906,-0.1646,1.939,-1.704,1.744,-2.389,2.107,-1.485,4.773,-1.6045,-0.1335,-1.248,4.45,-4.18,0.504,2.678,-1.921,10.75,3.463,-7.76,2.438,0.5303,0.906,0.742,-0.1758,-1.704,1.939,0.899,3.19,0.5547,-1.171,-1.248,4.45,1.205,4.773,-1.6045,0.3218,-5.07,0.0724,-0.2302,-3.508,-0.188,-0.1646,-0.9673,10.82,-0.1761,-5.297,-0.1335,5.363,5.562
a,0,-2.918,-1.135,2.084,1.084,11.0,-5.742,-1.857,4.41,-1.932,3.707,-2.688,-1.094,-1.388,-1.317,-5.01,-1.188,-0.596,-0.2384,-0.674,0.467,1.276,0.12256,0.01361,-0.4177,0.7305,-2.705,-1.198,-1.381,6.25,2.451,2.594,3.738,2.084,1.084,-2.719,-1.1455,-5.01,-1.317,-5.734,-0.2384,-0.596,-2.018,-12.23,-2.16,-1.871,-2.705,-1.198,-1.857,0.01361,-0.4177,1.476,-0.411,1.264,-0.8296,-0.1976,-3.078,-1.188,2.184,0.825,0.442,7.07,0.7305,-1.455,-1.557
a,0,5.867,7.78,5.727,5.445,12.62,4.41,4.445,7.03,3.584,7.35,3.596,1.291,0.824,8.39,4.49,0.8516,2.12,6.22,1.477,3.125,-2.979,1.025,0.677,1.375,0.5156,2.908,7.39,-2.625,-2.492,-5.754,-3.336,16.03,5.727,5.445,4.547,5.164,4.49,8.39,7.816,6.22,2.12,3.578,16.12,2.492,3.172,2.908,7.39,4.445,0.677,1.375,0.3523,-2.203,0.7954,0.3364,-3.31,-1.491,0.8516,3.28,-0.09204,0.2262,5.125,0.5156,12.21,12.53
a,0,-16.22,-16.34,-18.56,-15.58,-13.336,-11.38,-13.836,-5.285,-12.914,-5.434,-9.805,-6.406,-6.305,-9.65,-13.46,-6.43,-8.55,-5.508,-4.785,-3.293,5.996,0.2242,-2.994,0.6826,0.662,-6.473,-8.2,-2.648,1.594,-7.59,-2.918,-23.83,-18.56,-15.58,-8.75,-10.88,-13.46,-9.65,-16.39,-5.508,-8.55,-2.354,-11.43,-11.09,-11.1,-6.473,-8.2,-13.836,-2.994,0.6826,-4.06,-1.475,-2.123,-0.896,-6.05,-8.49,-6.43,-2.494,-9.1,-0.5776,2.246,0.662,-28.31,-29.31
a,0,-1.609,-0.9004,-0.706,0.336,-7.375,-1.228,-0.3276,-2.08,-0.08307,-1.234,0.2607,-0.3071,0.4175,-3.057,-0.0439,-1.802,-0.14,0.3186,-0.4731,-3.596,-2.725,-1.286,-0.622,-2.36,-1.146,-5.22,-0.3618,-4.38,-7.477,-12.734,-9.45,-0.1827,-0.706,0.336,-0.801,0.839,-0.0439,-3.057,-2.736,0.3186,-0.14,-0.894,-0.4888,0.9556,0.313,-5.22,-0.3618,-0.3276,-0.622,-2.36,-7.297,-2.51,-1.345,0.1958,-9.04,-11.164,-1.802,-0.933,1.347,-2.518,-3.453,-1.146,-3.46,-3.33
a,0,10.49,12.34,8.8,7.45,9.79,10.984,9.4,5.21,6.062,7.574,0.4128,3.807,2.465,4.04,-2.295,3.393,3.41,3.086,-5.27,-1.928,-0.8115,-2.05,-2.71,-0.8604,-2.658,-3.541,-6.03,-4.06,3.332,-4.156,-9.1,24.56,8.8,7.45,4.68,7.934,-2.295,4.04,13.305,3.086,3.41,1.198,7.508,7.207,7.94,-3.541,-6.03,9.4,-2.71,-0.8604,-8.016,5.543,1.235,1.801,-10.164,-6.496,3.393,-2.129,-4.94,-5.086,-6.156,-2.658,3.16,3.13
a,0,5.14,5.023,8.945,2.59,1.279,6.23,4.453,4.074,4.008,5.996,3.83,5.867,1.786,3.3,3.334,2.814,2.805,1.421,-1.034,2.9,3.223,-1.143,0.01374,-0.815,-1.707,2.205,1.274,-4.98,-5.742,-3.83,-4.105,7.215,8.945,2.59,4.78,4.254,3.334,3.3,5.664,1.421,2.805,0.443,3.732,4.83,3.639,2.205,1.274,4.453,0.01374,-0.815,-2.404,0.6416,-1.929,-0.826,-5.906,-0.9585,2.814,-4.152,-17.1,-3.12,-4.848,-1.707,1.815,2.035
a,0,2.656,3.361,1.867,7.805,8.27,4.695,3.965,6.562,2.664,3.582,0.6313,3.184,1.249,1.137,-0.1887,0.638,1.836,3.672,-3.889,-0.3472,-0.598,-0.6064,-2.992,1.463,-0.716,-0.2019,-5.348,-2.553,-6.652,-5.953,-8.13,-1.509,1.867,7.805,3.676,4.203,-0.1887,1.137,5.86,3.672,1.836,2.055,-12.766,4.895,5.844,-0.2019,-5.348,3.965,-2.992,1.463,-6.094,-9.73,1.506,2.42,-11.59,-6.67,0.638,-6.605,-10.59,-2.246,-4.85,-0.716,-1.463,-1.568
a,0,-7.594,-7.914,-8.59,-12.63,-10.01,-5.973,-5.938,-5.76,-4.57,-8.44,-1.925,-4.14,-2.607,-6.227,-3.758,-2.01,-3.156,-3.346,2.666,-0.387,2.398,2.05,0.0805,2.328,2.838,-5.234,0.0337,2.053,9.42,-4.39,10.266,-0.4382,-8.59,-12.63,-5.312,-7.18,-3.758,-6.227,-6.68,-3.346,-3.156,-0.02837,2.096,-6.496,-1.585,-5.234,0.0337,-5.938,0.0805,2.328,4.375,-2.316,0.6064,0.6094,5.668,-1.8,-2.01,3.47,5.31,2.969,3.129,2.838,-7.69,-8.22
